user_id,gender,age,country,subscription_type,listening_time_min,songs_per_day,skip_rate,device_type,ads_per_week,offline_listening_raw,is_churned,churn_label,offline_listening_flag,age_group,listens_per_minute,avg_session_like,ads_exposure_ratio
4171,Female,42.0,US,Free,66.0,53.0,0.5,Web,25.0,0,0,Active,No,35-44,0.803030303030303,12.452830188679245,0.4716981132075472
4172,Male,59.0,PK,Premium,199.0,67.0,0.14,Mobile,0.0,1,0,Active,Yes,55-64,0.33668341708542715,29.70149253731343,0.0
4173,Female,24.0,AU,Premium,92.0,79.0,0.47,Web,0.0,1,0,Active,Yes,18-24,0.8586956521739131,11.645569620253164,0.0
4174,Female,21.0,CA,Premium,161.0,49.0,0.34,Desktop,0.0,1,0,Active,Yes,18-24,0.30434782608695654,32.857142857142854,0.0
4175,Female,38.0,DE,Free,296.0,65.0,0.37,Web,14.0,0,0,Active,No,35-44,0.2195945945945946,45.53846153846154,0.2153846153846154
4176,Female,29.0,US,Student,219.0,49.0,0.48,Mobile,0.0,1,0,Active,Yes,25-34,0.2237442922374429,44.69387755102041,0.0
4177,Female,20.0,US,Premium,45.0,1.0,0.57,Web,0.0,1,0,Active,Yes,18-24,0.022222222222222223,450.0,0.0
4178,Other,44.0,IN,Premium,154.0,98.0,0.07,Mobile,0.0,1,1,Churned,Yes,35-44,0.6363636363636364,15.714285714285714,0.0
4179,Other,58.0,PK,Free,228.0,14.0,0.03,Mobile,41.0,0,0,Active,No,55-64,0.06140350877192982,162.85714285714286,2.9285714285714284
4180,Other,34.0,CA,Premium,163.0,14.0,0.07,Web,0.0,1,0,Active,Yes,25-34,0.08588957055214724,116.42857142857143,0.0
4181,Male,36.0,FR,Premium,113.0,30.0,0.08,Mobile,0.0,1,0,Active,Yes,35-44,0.26548672566371684,37.666666666666664,0.0
4182,Female,51.0,IN,Premium,70.0,91.0,0.04,Desktop,0.0,1,0,Active,Yes,45-54,1.3,7.6923076923076925,0.0
4183,Female,48.0,DE,Free,209.0,66.0,0.37,Web,29.0,0,1,Churned,No,45-54,0.3157894736842105,31.666666666666668,0.4393939393939394
4184,Male,44.0,PK,Premium,200.0,14.0,0.28,Mobile,0.0,1,0,Active,Yes,35-44,0.07,142.85714285714286,0.0
4185,Male,55.0,CA,Family,111.0,46.0,0.4,Desktop,0.0,1,1,Churned,Yes,55-64,0.4144144144144144,24.1304347826087,0.0
4186,Male,39.0,PK,Premium,186.0,37.0,0.38,Mobile,0.0,1,0,Active,Yes,35-44,0.1989247311827957,50.27027027027027,0.0
4187,Other,34.0,US,Family,250.0,13.0,0.48,Web,0.0,1,1,Churned,Yes,25-34,0.052,192.3076923076923,0.0
4188,Male,32.0,AU,Free,31.0,30.0,0.5,Desktop,41.0,0,0,Active,No,25-34,0.967741935483871,10.333333333333334,1.3666666666666667
4189,Other,30.0,IN,Premium,195.0,87.0,0.1,Desktop,0.0,1,1,Churned,Yes,25-34,0.4461538461538462,22.413793103448278,0.0
4190,Other,34.0,UK,Family,239.0,53.0,0.28,Mobile,0.0,1,0,Active,Yes,25-34,0.2217573221757322,45.09433962264151,0.0
4191,Other,56.0,AU,Student,273.0,29.0,0.23,Mobile,0.0,1,1,Churned,Yes,55-64,0.10622710622710622,94.13793103448276,0.0
4192,Male,24.0,PK,Free,260.0,46.0,0.42,Mobile,10.0,0,0,Active,No,18-24,0.17692307692307693,56.52173913043479,0.21739130434782608
4193,Other,54.0,AU,Free,168.0,71.0,0.58,Mobile,31.0,0,0,Active,No,45-54,0.4226190476190476,23.661971830985916,0.43661971830985913
4194,Other,27.0,FR,Student,185.0,6.0,0.1,Mobile,0.0,1,1,Churned,Yes,25-34,0.032432432432432434,308.33333333333337,0.0
4195,Male,33.0,IN,Student,252.0,56.0,0.44,Desktop,0.0,1,1,Churned,Yes,25-34,0.2222222222222222,45.0,0.0
4196,Other,26.0,AU,Free,229.0,16.0,0.4,Mobile,45.0,0,0,Active,No,25-34,0.06986899563318777,143.125,2.8125
4197,Other,47.0,DE,Premium,225.0,68.0,0.25,Desktop,0.0,1,1,Churned,Yes,45-54,0.3022222222222222,33.088235294117645,0.0
4198,Female,16.0,AU,Family,146.0,81.0,0.56,Web,0.0,1,0,Active,Yes,<18,0.5547945205479452,18.024691358024693,0.0
4199,Other,18.0,US,Premium,27.0,83.0,0.47,Desktop,0.0,1,1,Churned,Yes,18-24,3.074074074074074,3.2530120481927707,0.0
4200,Other,28.0,CA,Student,21.0,61.0,0.26,Mobile,0.0,1,1,Churned,Yes,25-34,2.9047619047619047,3.4426229508196724,0.0
4201,Other,59.0,FR,Student,251.0,77.0,0.1,Mobile,0.0,1,1,Churned,Yes,55-64,0.30677290836653387,32.5974025974026,0.0
4202,Male,45.0,PK,Family,284.0,90.0,0.48,Web,0.0,1,0,Active,Yes,45-54,0.31690140845070425,31.555555555555557,0.0
4203,Male,57.0,US,Family,226.0,55.0,0.6,Mobile,0.0,1,0,Active,Yes,55-64,0.24336283185840707,41.09090909090909,0.0
4204,Other,22.0,FR,Free,239.0,73.0,0.46,Web,45.0,0,1,Churned,No,18-24,0.3054393305439331,32.73972602739726,0.6164383561643836
4205,Male,28.0,AU,Family,229.0,12.0,0.48,Desktop,0.0,1,0,Active,Yes,25-34,0.05240174672489083,190.83333333333334,0.0
4206,Female,37.0,UK,Student,213.0,40.0,0.57,Desktop,0.0,1,0,Active,Yes,35-44,0.18779342723004694,53.25,0.0
4207,Male,35.0,PK,Family,90.0,37.0,0.21,Mobile,0.0,1,0,Active,Yes,35-44,0.4111111111111111,24.324324324324323,0.0
4208,Female,57.0,FR,Premium,18.0,62.0,0.47,Mobile,0.0,1,0,Active,Yes,55-64,3.4444444444444446,2.903225806451613,0.0
4209,Male,17.0,UK,Family,48.0,44.0,0.59,Web,0.0,1,1,Churned,Yes,<18,0.9166666666666666,10.909090909090908,0.0
4210,Other,30.0,AU,Family,76.0,5.0,0.2,Mobile,0.0,1,1,Churned,Yes,25-34,0.06578947368421052,152.0,0.0
4211,Female,33.0,DE,Premium,202.0,21.0,0.51,Web,0.0,1,1,Churned,Yes,25-34,0.10396039603960396,96.19047619047619,0.0
4212,Male,49.0,PK,Student,207.0,85.0,0.39,Web,0.0,1,0,Active,Yes,45-54,0.4106280193236715,24.352941176470587,0.0
4213,Male,25.0,UK,Premium,115.0,35.0,0.21,Mobile,0.0,1,0,Active,Yes,25-34,0.30434782608695654,32.857142857142854,0.0
4214,Other,41.0,DE,Premium,263.0,76.0,0.56,Mobile,0.0,1,0,Active,Yes,35-44,0.2889733840304182,34.60526315789474,0.0
4215,Other,39.0,IN,Free,77.0,64.0,0.34,Web,37.0,0,1,Churned,No,35-44,0.8311688311688312,12.03125,0.578125
4216,Male,47.0,AU,Premium,115.0,90.0,0.24,Web,0.0,1,0,Active,Yes,45-54,0.782608695652174,12.777777777777779,0.0
4217,Female,59.0,IN,Student,286.0,68.0,0.46,Desktop,0.0,1,0,Active,Yes,55-64,0.23776223776223776,42.05882352941177,0.0
4218,Male,25.0,FR,Student,68.0,37.0,0.2,Desktop,0.0,1,1,Churned,Yes,25-34,0.5441176470588235,18.37837837837838,0.0
4219,Male,50.0,IN,Premium,252.0,22.0,0.41,Web,0.0,1,0,Active,Yes,45-54,0.0873015873015873,114.54545454545453,0.0
4220,Female,29.0,IN,Family,181.0,86.0,0.5,Desktop,0.0,1,1,Churned,Yes,25-34,0.47513812154696133,21.046511627906977,0.0
4221,Female,39.0,DE,Student,150.0,12.0,0.16,Desktop,0.0,1,0,Active,Yes,35-44,0.08,125.0,0.0
4222,Male,25.0,CA,Premium,166.0,8.0,0.56,Web,0.0,1,0,Active,Yes,25-34,0.04819277108433735,207.5,0.0
4223,Male,49.0,UK,Family,253.0,75.0,0.13,Mobile,0.0,1,1,Churned,Yes,45-54,0.2964426877470356,33.733333333333334,0.0
4224,Male,50.0,PK,Family,45.0,83.0,0.18,Desktop,0.0,1,0,Active,Yes,45-54,1.8444444444444446,5.421686746987952,0.0
4225,Female,36.0,FR,Free,72.0,65.0,0.43,Mobile,24.0,0,0,Active,No,35-44,0.9027777777777778,11.076923076923077,0.36923076923076925
4226,Female,56.0,UK,Free,198.0,28.0,0.0,Web,24.0,0,0,Active,No,55-64,0.1414141414141414,70.71428571428572,0.8571428571428571
4227,Female,37.0,UK,Free,16.0,43.0,0.39,Mobile,43.0,0,0,Active,No,35-44,2.6875,3.7209302325581395,1.0
4228,Other,44.0,FR,Family,170.0,32.0,0.3,Mobile,0.0,1,1,Churned,Yes,35-44,0.18823529411764706,53.125,0.0
4229,Other,42.0,AU,Family,68.0,19.0,0.4,Desktop,0.0,1,1,Churned,Yes,35-44,0.27941176470588236,35.78947368421053,0.0
4230,Female,19.0,US,Premium,218.0,18.0,0.46,Desktop,0.0,1,0,Active,Yes,18-24,0.08256880733944955,121.11111111111111,0.0
4231,Female,52.0,FR,Student,124.0,59.0,0.41,Desktop,0.0,1,0,Active,Yes,45-54,0.47580645161290325,21.01694915254237,0.0
4232,Female,37.0,AU,Family,133.0,67.0,0.17,Desktop,0.0,1,0,Active,Yes,35-44,0.5037593984962406,19.850746268656717,0.0
4233,Other,26.0,DE,Premium,137.0,58.0,0.36,Web,0.0,1,1,Churned,Yes,25-34,0.4233576642335766,23.620689655172413,0.0
4234,Female,58.0,UK,Premium,293.0,99.0,0.31,Mobile,0.0,1,1,Churned,Yes,55-64,0.3378839590443686,29.595959595959595,0.0
4235,Female,52.0,AU,Family,18.0,4.0,0.12,Web,0.0,1,0,Active,Yes,45-54,0.2222222222222222,45.0,0.0
4236,Male,42.0,PK,Student,42.0,34.0,0.6,Web,0.0,1,1,Churned,Yes,35-44,0.8095238095238095,12.352941176470589,0.0
4237,Other,56.0,UK,Free,125.0,81.0,0.08,Web,17.0,0,0,Active,No,55-64,0.648,15.4320987654321,0.20987654320987653
4238,Male,47.0,CA,Family,266.0,52.0,0.54,Desktop,0.0,1,1,Churned,Yes,45-54,0.19548872180451127,51.15384615384615,0.0
4239,Female,31.0,CA,Student,13.0,70.0,0.34,Desktop,0.0,1,0,Active,Yes,25-34,5.384615384615385,1.8571428571428572,0.0
4240,Female,41.0,CA,Student,57.0,72.0,0.09,Desktop,0.0,1,1,Churned,Yes,35-44,1.263157894736842,7.916666666666666,0.0
4241,Female,47.0,FR,Premium,23.0,66.0,0.59,Desktop,0.0,1,1,Churned,Yes,45-54,2.869565217391304,3.484848484848485,0.0
4242,Female,25.0,AU,Free,108.0,53.0,0.14,Web,30.0,0,0,Active,No,25-34,0.49074074074074076,20.37735849056604,0.5660377358490566
4243,Male,20.0,PK,Free,102.0,85.0,0.09,Mobile,39.0,0,0,Active,No,18-24,0.8333333333333334,12.0,0.4588235294117647
4244,Other,16.0,FR,Family,91.0,79.0,0.53,Mobile,0.0,1,0,Active,Yes,<18,0.8681318681318682,11.518987341772151,0.0
4245,Male,34.0,PK,Premium,74.0,40.0,0.01,Desktop,0.0,1,0,Active,Yes,25-34,0.5405405405405406,18.5,0.0
4246,Other,24.0,CA,Free,171.0,38.0,0.28,Web,43.0,0,0,Active,No,18-24,0.2222222222222222,45.0,1.131578947368421
4247,Female,44.0,DE,Free,197.0,85.0,0.39,Web,18.0,0,0,Active,No,35-44,0.43147208121827413,23.176470588235293,0.21176470588235294
4248,Female,36.0,AU,Premium,203.0,72.0,0.19,Web,0.0,1,0,Active,Yes,35-44,0.35467980295566504,28.194444444444443,0.0
4249,Other,30.0,FR,Free,106.0,25.0,0.57,Web,11.0,0,1,Churned,No,25-34,0.2358490566037736,42.4,0.44
4250,Other,42.0,AU,Free,225.0,8.0,0.32,Web,8.0,0,0,Active,No,35-44,0.035555555555555556,281.25,1.0
4251,Male,25.0,AU,Premium,280.0,26.0,0.42,Desktop,0.0,1,0,Active,Yes,25-34,0.09285714285714286,107.6923076923077,0.0
4252,Other,58.0,US,Family,78.0,87.0,0.0,Desktop,0.0,1,0,Active,Yes,55-64,1.1153846153846154,8.965517241379311,0.0
4253,Other,53.0,DE,Student,176.0,6.0,0.51,Web,0.0,1,0,Active,Yes,45-54,0.03409090909090909,293.33333333333337,0.0
4254,Other,23.0,IN,Premium,287.0,64.0,0.05,Mobile,0.0,1,0,Active,Yes,18-24,0.2229965156794425,44.84375,0.0
4255,Other,23.0,US,Family,42.0,31.0,0.32,Desktop,0.0,1,0,Active,Yes,18-24,0.7380952380952381,13.548387096774194,0.0
4256,Other,25.0,AU,Premium,272.0,94.0,0.23,Mobile,0.0,1,0,Active,Yes,25-34,0.34558823529411764,28.936170212765955,0.0
4257,Male,46.0,AU,Premium,10.0,99.0,0.18,Mobile,0.0,1,1,Churned,Yes,45-54,9.9,1.0101010101010102,0.0
4258,Other,49.0,FR,Premium,203.0,79.0,0.35,Web,0.0,1,1,Churned,Yes,45-54,0.3891625615763547,25.696202531645568,0.0
4259,Female,56.0,CA,Student,123.0,71.0,0.5,Desktop,0.0,1,0,Active,Yes,55-64,0.5772357723577236,17.323943661971832,0.0
4260,Other,56.0,FR,Family,115.0,34.0,0.59,Desktop,0.0,1,1,Churned,Yes,55-64,0.2956521739130435,33.82352941176471,0.0
4261,Male,50.0,DE,Family,227.0,30.0,0.04,Mobile,0.0,1,0,Active,Yes,45-54,0.13215859030837004,75.66666666666667,0.0
4262,Female,48.0,AU,Premium,40.0,8.0,0.29,Mobile,0.0,1,1,Churned,Yes,45-54,0.2,50.0,0.0
4263,Other,30.0,CA,Student,179.0,61.0,0.4,Desktop,0.0,1,1,Churned,Yes,25-34,0.3407821229050279,29.34426229508197,0.0
4264,Female,23.0,FR,Student,290.0,74.0,0.19,Desktop,0.0,1,0,Active,Yes,18-24,0.25517241379310346,39.189189189189186,0.0
4265,Other,50.0,AU,Free,57.0,91.0,0.21,Desktop,13.0,0,0,Active,No,45-54,1.5964912280701755,6.263736263736264,0.14285714285714285
4266,Female,57.0,CA,Premium,10.0,72.0,0.43,Desktop,0.0,1,0,Active,Yes,55-64,7.2,1.3888888888888888,0.0
4267,Other,26.0,IN,Free,88.0,91.0,0.25,Mobile,33.0,0,1,Churned,No,25-34,1.0340909090909092,9.670329670329672,0.3626373626373626
4268,Female,18.0,AU,Student,237.0,76.0,0.57,Mobile,0.0,1,0,Active,Yes,18-24,0.3206751054852321,31.18421052631579,0.0
4269,Other,28.0,DE,Student,268.0,39.0,0.42,Web,0.0,1,0,Active,Yes,25-34,0.1455223880597015,68.71794871794872,0.0
4270,Male,54.0,US,Family,100.0,23.0,0.44,Web,0.0,1,0,Active,Yes,45-54,0.23,43.47826086956522,0.0
4271,Female,36.0,CA,Premium,83.0,71.0,0.08,Mobile,0.0,1,0,Active,Yes,35-44,0.8554216867469879,11.690140845070424,0.0
4272,Female,28.0,US,Family,177.0,26.0,0.22,Desktop,0.0,1,0,Active,Yes,25-34,0.14689265536723164,68.07692307692308,0.0
4273,Other,40.0,UK,Premium,146.0,93.0,0.52,Desktop,0.0,1,0,Active,Yes,35-44,0.636986301369863,15.698924731182794,0.0
4274,Other,19.0,UK,Premium,182.0,2.0,0.53,Desktop,0.0,1,1,Churned,Yes,18-24,0.01098901098901099,910.0,0.0
4275,Female,33.0,CA,Premium,180.0,32.0,0.34,Desktop,0.0,1,0,Active,Yes,25-34,0.17777777777777778,56.25,0.0
4276,Female,52.0,PK,Premium,64.0,78.0,0.46,Desktop,0.0,1,0,Active,Yes,45-54,1.21875,8.205128205128206,0.0
4277,Male,23.0,FR,Free,115.0,85.0,0.16,Web,23.0,0,1,Churned,No,18-24,0.7391304347826086,13.529411764705882,0.27058823529411763
4278,Other,34.0,AU,Free,101.0,26.0,0.19,Mobile,46.0,0,0,Active,No,25-34,0.25742574257425743,38.84615384615385,1.7692307692307692
4279,Male,22.0,PK,Student,185.0,11.0,0.17,Mobile,0.0,1,0,Active,Yes,18-24,0.05945945945945946,168.18181818181816,0.0
4280,Other,36.0,DE,Student,80.0,21.0,0.2,Web,0.0,1,0,Active,Yes,35-44,0.2625,38.095238095238095,0.0
4281,Male,52.0,US,Free,260.0,11.0,0.12,Web,11.0,0,0,Active,No,45-54,0.04230769230769231,236.36363636363635,1.0
4282,Other,21.0,FR,Free,269.0,86.0,0.16,Mobile,43.0,0,1,Churned,No,18-24,0.31970260223048325,31.27906976744186,0.5
4283,Female,30.0,PK,Free,141.0,1.0,0.49,Web,13.0,0,0,Active,No,25-34,0.0070921985815602835,1410.0,13.0
4284,Female,51.0,FR,Family,291.0,72.0,0.33,Desktop,0.0,1,0,Active,Yes,45-54,0.24742268041237114,40.416666666666664,0.0
4285,Male,18.0,IN,Student,111.0,14.0,0.6,Mobile,0.0,1,0,Active,Yes,18-24,0.12612612612612611,79.28571428571429,0.0
4286,Other,43.0,AU,Premium,187.0,75.0,0.54,Desktop,0.0,1,0,Active,Yes,35-44,0.40106951871657753,24.933333333333334,0.0
4287,Male,45.0,AU,Free,202.0,21.0,0.14,Mobile,41.0,0,1,Churned,No,45-54,0.10396039603960396,96.19047619047619,1.9523809523809523
4288,Other,31.0,PK,Free,82.0,54.0,0.47,Web,6.0,0,0,Active,No,25-34,0.6585365853658537,15.185185185185183,0.1111111111111111
4289,Female,20.0,AU,Free,286.0,53.0,0.45,Desktop,46.0,0,1,Churned,No,18-24,0.1853146853146853,53.9622641509434,0.8679245283018868
4290,Female,23.0,UK,Family,128.0,82.0,0.36,Desktop,0.0,1,0,Active,Yes,18-24,0.640625,15.609756097560977,0.0
4291,Other,18.0,CA,Free,235.0,36.0,0.19,Desktop,25.0,0,0,Active,No,18-24,0.15319148936170213,65.27777777777777,0.6944444444444444
4292,Other,45.0,FR,Free,102.0,77.0,0.1,Mobile,22.0,0,0,Active,No,45-54,0.7549019607843137,13.246753246753247,0.2857142857142857
4293,Male,22.0,AU,Family,149.0,91.0,0.48,Desktop,0.0,1,0,Active,Yes,18-24,0.610738255033557,16.373626373626376,0.0
4294,Female,50.0,AU,Family,215.0,46.0,0.54,Web,0.0,1,0,Active,Yes,45-54,0.21395348837209302,46.73913043478261,0.0
4295,Other,49.0,PK,Premium,66.0,25.0,0.27,Mobile,0.0,1,0,Active,Yes,45-54,0.3787878787878788,26.4,0.0
4296,Female,50.0,CA,Free,272.0,60.0,0.32,Desktop,5.0,0,0,Active,No,45-54,0.22058823529411764,45.333333333333336,0.08333333333333333
4297,Male,43.0,DE,Family,194.0,21.0,0.26,Desktop,0.0,1,0,Active,Yes,35-44,0.10824742268041238,92.38095238095238,0.0
4298,Male,25.0,AU,Family,38.0,38.0,0.46,Mobile,0.0,1,0,Active,Yes,25-34,1.0,10.0,0.0
4299,Female,22.0,DE,Free,247.0,57.0,0.42,Desktop,31.0,0,1,Churned,No,18-24,0.23076923076923078,43.33333333333333,0.543859649122807
4300,Male,18.0,AU,Family,109.0,93.0,0.45,Mobile,0.0,1,0,Active,Yes,18-24,0.8532110091743119,11.72043010752688,0.0
4301,Female,52.0,CA,Premium,145.0,90.0,0.14,Desktop,0.0,1,0,Active,Yes,45-54,0.6206896551724138,16.11111111111111,0.0
4302,Male,26.0,CA,Premium,148.0,91.0,0.01,Web,0.0,1,0,Active,Yes,25-34,0.6148648648648649,16.263736263736263,0.0
4303,Other,26.0,UK,Premium,244.0,12.0,0.3,Desktop,0.0,1,0,Active,Yes,25-34,0.04918032786885246,203.33333333333334,0.0
4304,Other,41.0,CA,Family,192.0,81.0,0.43,Desktop,0.0,1,0,Active,Yes,35-44,0.421875,23.703703703703706,0.0
4305,Male,33.0,US,Family,236.0,64.0,0.34,Web,0.0,1,0,Active,Yes,25-34,0.2711864406779661,36.875,0.0
4306,Other,19.0,AU,Free,46.0,22.0,0.11,Mobile,48.0,0,0,Active,No,18-24,0.4782608695652174,20.909090909090907,2.1818181818181817
4307,Male,22.0,DE,Free,282.0,31.0,0.6,Desktop,6.0,0,0,Active,No,18-24,0.1099290780141844,90.96774193548387,0.1935483870967742
4308,Male,49.0,DE,Family,286.0,60.0,0.57,Mobile,0.0,1,0,Active,Yes,45-54,0.2097902097902098,47.666666666666664,0.0
4309,Male,46.0,IN,Family,49.0,74.0,0.2,Desktop,0.0,1,1,Churned,Yes,45-54,1.510204081632653,6.621621621621621,0.0
4310,Female,59.0,FR,Premium,25.0,41.0,0.42,Mobile,0.0,1,1,Churned,Yes,55-64,1.64,6.097560975609756,0.0
4311,Other,22.0,IN,Student,40.0,98.0,0.44,Desktop,0.0,1,0,Active,Yes,18-24,2.45,4.081632653061225,0.0
4312,Male,18.0,US,Student,131.0,10.0,0.3,Web,0.0,1,0,Active,Yes,18-24,0.07633587786259542,131.0,0.0
4313,Male,30.0,US,Free,103.0,11.0,0.25,Desktop,24.0,0,0,Active,No,25-34,0.10679611650485436,93.63636363636363,2.1818181818181817
4314,Female,38.0,US,Student,180.0,77.0,0.08,Desktop,0.0,1,0,Active,Yes,35-44,0.42777777777777776,23.376623376623375,0.0
4315,Female,28.0,AU,Student,45.0,97.0,0.39,Mobile,0.0,1,0,Active,Yes,25-34,2.1555555555555554,4.639175257731959,0.0
4316,Female,26.0,PK,Premium,13.0,39.0,0.31,Web,0.0,1,0,Active,Yes,25-34,3.0,3.3333333333333335,0.0
4317,Male,30.0,UK,Family,154.0,77.0,0.29,Desktop,0.0,1,0,Active,Yes,25-34,0.5,20.0,0.0
4318,Male,24.0,PK,Premium,52.0,86.0,0.28,Desktop,0.0,1,0,Active,Yes,18-24,1.6538461538461537,6.046511627906977,0.0
4319,Other,28.0,FR,Family,292.0,5.0,0.41,Mobile,0.0,1,0,Active,Yes,25-34,0.017123287671232876,584.0,0.0
4320,Male,18.0,DE,Family,182.0,90.0,0.13,Desktop,0.0,1,1,Churned,Yes,18-24,0.4945054945054945,20.22222222222222,0.0
4321,Male,21.0,FR,Family,24.0,63.0,0.26,Desktop,0.0,1,0,Active,Yes,18-24,2.625,3.8095238095238098,0.0
4322,Female,27.0,US,Family,167.0,79.0,0.07,Desktop,0.0,1,0,Active,Yes,25-34,0.47305389221556887,21.139240506329113,0.0
4323,Male,55.0,PK,Family,139.0,7.0,0.06,Mobile,0.0,1,1,Churned,Yes,55-64,0.050359712230215826,198.57142857142858,0.0
4324,Male,35.0,IN,Family,53.0,73.0,0.18,Desktop,0.0,1,0,Active,Yes,35-44,1.3773584905660377,7.26027397260274,0.0
4325,Male,38.0,FR,Premium,253.0,47.0,0.38,Web,0.0,1,0,Active,Yes,35-44,0.1857707509881423,53.82978723404255,0.0
4326,Male,24.0,FR,Premium,25.0,98.0,0.5,Web,0.0,1,0,Active,Yes,18-24,3.92,2.5510204081632653,0.0
4327,Other,33.0,AU,Student,31.0,97.0,0.26,Desktop,0.0,1,1,Churned,Yes,25-34,3.129032258064516,3.195876288659794,0.0
4328,Male,31.0,FR,Family,150.0,43.0,0.44,Web,0.0,1,1,Churned,Yes,25-34,0.2866666666666667,34.883720930232556,0.0
4329,Other,57.0,AU,Premium,123.0,8.0,0.57,Web,0.0,1,0,Active,Yes,55-64,0.06504065040650407,153.75,0.0
4330,Male,45.0,DE,Premium,248.0,14.0,0.45,Mobile,0.0,1,0,Active,Yes,45-54,0.056451612903225805,177.14285714285717,0.0
4331,Other,53.0,FR,Free,167.0,2.0,0.1,Mobile,34.0,0,0,Active,No,45-54,0.011976047904191617,835.0,17.0
4332,Other,45.0,DE,Free,219.0,68.0,0.6,Desktop,45.0,0,0,Active,No,45-54,0.3105022831050228,32.205882352941174,0.6617647058823529
4333,Male,33.0,AU,Free,160.0,40.0,0.03,Web,18.0,0,0,Active,No,25-34,0.25,40.0,0.45
4334,Other,16.0,IN,Student,60.0,12.0,0.19,Desktop,0.0,1,0,Active,Yes,<18,0.2,50.0,0.0
4335,Female,36.0,PK,Family,211.0,48.0,0.42,Mobile,0.0,1,1,Churned,Yes,35-44,0.22748815165876776,43.958333333333336,0.0
4336,Other,28.0,UK,Student,63.0,82.0,0.17,Desktop,0.0,1,1,Churned,Yes,25-34,1.3015873015873016,7.682926829268293,0.0
4337,Female,28.0,US,Premium,114.0,23.0,0.09,Desktop,0.0,1,0,Active,Yes,25-34,0.20175438596491227,49.56521739130435,0.0
4338,Male,49.0,PK,Student,274.0,38.0,0.1,Desktop,0.0,1,0,Active,Yes,45-54,0.1386861313868613,72.10526315789474,0.0
4339,Other,59.0,PK,Student,97.0,35.0,0.01,Mobile,0.0,1,0,Active,Yes,55-64,0.36082474226804123,27.714285714285715,0.0
4340,Male,53.0,US,Premium,244.0,82.0,0.31,Mobile,0.0,1,0,Active,Yes,45-54,0.3360655737704918,29.75609756097561,0.0
4341,Other,34.0,DE,Premium,286.0,56.0,0.19,Desktop,0.0,1,0,Active,Yes,25-34,0.1958041958041958,51.07142857142858,0.0
4342,Female,20.0,US,Free,133.0,65.0,0.04,Desktop,29.0,0,0,Active,No,18-24,0.48872180451127817,20.46153846153846,0.4461538461538462
4343,Male,35.0,DE,Premium,199.0,91.0,0.02,Mobile,0.0,1,0,Active,Yes,35-44,0.457286432160804,21.86813186813187,0.0
4344,Female,16.0,UK,Premium,117.0,56.0,0.0,Web,0.0,1,1,Churned,Yes,<18,0.47863247863247865,20.892857142857146,0.0
4345,Female,42.0,AU,Student,233.0,94.0,0.37,Web,0.0,1,0,Active,Yes,35-44,0.4034334763948498,24.78723404255319,0.0
4346,Male,39.0,FR,Free,132.0,69.0,0.58,Web,31.0,0,0,Active,No,35-44,0.5227272727272727,19.130434782608695,0.4492753623188406
4347,Male,31.0,PK,Premium,79.0,17.0,0.3,Desktop,0.0,1,0,Active,Yes,25-34,0.21518987341772153,46.470588235294116,0.0
4348,Other,32.0,DE,Student,115.0,56.0,0.01,Mobile,0.0,1,0,Active,Yes,25-34,0.48695652173913045,20.53571428571429,0.0
4349,Male,16.0,CA,Premium,214.0,6.0,0.15,Web,0.0,1,1,Churned,Yes,<18,0.028037383177570093,356.6666666666667,0.0
4350,Male,51.0,CA,Free,165.0,81.0,0.54,Mobile,20.0,0,0,Active,No,45-54,0.4909090909090909,20.37037037037037,0.24691358024691357
4351,Other,59.0,US,Family,85.0,79.0,0.09,Mobile,0.0,1,0,Active,Yes,55-64,0.9294117647058824,10.759493670886075,0.0
4352,Other,45.0,PK,Free,90.0,29.0,0.06,Desktop,14.0,0,1,Churned,No,45-54,0.32222222222222224,31.03448275862069,0.4827586206896552
4353,Male,44.0,IN,Premium,208.0,2.0,0.51,Mobile,0.0,1,0,Active,Yes,35-44,0.009615384615384616,1040.0,0.0
4354,Other,50.0,PK,Premium,94.0,89.0,0.33,Web,0.0,1,0,Active,Yes,45-54,0.9468085106382979,10.561797752808989,0.0
4355,Female,25.0,PK,Free,251.0,68.0,0.28,Web,14.0,0,0,Active,No,25-34,0.27091633466135456,36.911764705882355,0.20588235294117646
4356,Other,31.0,AU,Family,268.0,16.0,0.49,Desktop,0.0,1,0,Active,Yes,25-34,0.05970149253731343,167.5,0.0
4357,Female,55.0,PK,Free,133.0,75.0,0.39,Desktop,10.0,0,0,Active,No,55-64,0.5639097744360902,17.733333333333334,0.13333333333333333
4358,Female,43.0,UK,Family,124.0,16.0,0.49,Mobile,0.0,1,0,Active,Yes,35-44,0.12903225806451613,77.5,0.0
4359,Female,51.0,IN,Free,17.0,2.0,0.39,Desktop,18.0,0,0,Active,No,45-54,0.11764705882352941,85.0,9.0
4360,Other,33.0,AU,Family,167.0,99.0,0.22,Desktop,0.0,1,0,Active,Yes,25-34,0.592814371257485,16.86868686868687,0.0
4361,Female,47.0,UK,Student,98.0,3.0,0.0,Web,0.0,1,0,Active,Yes,45-54,0.030612244897959183,326.6666666666667,0.0
4362,Male,45.0,PK,Free,93.0,83.0,0.04,Web,32.0,0,0,Active,No,45-54,0.8924731182795699,11.204819277108433,0.3855421686746988
